Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,3500,2003,Volvo s40,"Copiague, NY",81000,A
Sold,2800,2006,Volvo s40 2.4i Sedan 4D,"Livingston, NJ",116000,A
Sold,6995,2010,Volvo s40 2.4i,"Tinton Falls, NJ",95000,B
