Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,33900,2015,Audi s5,"Kearny, NJ",38000,F
Pending,38000,2018,Audi s5 Premium Plus Convertible 2D,"Elizabeth, NJ",54000,F
Sold,28000,2016,Audi s5 Premium Plus Coupe 2D,"Stamford, CT",50000,F
