Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,1850,1989,BMW 6 series,"Island Park, NY",100000,A
Sold,6800,1997,BMW z3 6-Cyl Roadster 2D,"Huntington Station, NY",149000,B
