Contract,Price,Year,Make&Model,Location,Miles
Sold,21700,2015,Lexus nx 200t F Sport SUV 4D,"Brooklyn, NY",74000
Sold,26500,2017,Lexus nx 200t F SPORT SUV 4D,"Bayside, NY",49000
Sold,25994,2015,Lexus nx 200t Sport Utility 4D,"Herndon, VA",59000
Sold,43900,2022,Lexus nx 350h Premium Sport Utility 4D,"Vienna, VA",16000
