Contract,Price,Year,Make&Model,Location,Miles
Sold,50000,2022,Audi sq5 sportback Premium Sport Utility 4D,"Barre, VT",8900
Sold,21850,2015,Audi sq5 Prestige Sport Utility 4D,"Lynchburg, VA",128000
Sold,34995,2018,Audi sq5,"East Rochester, NY",50000
Sold,34995,2018,Audi sq5,"Rochester, NY",50000
