Contract,Price,Year,Make&Model,Location,Miles
Sold,5000,1987,Toyota supra,"Richmond Hill, NY",118000
Sold,16000,1989,Toyota supra Liftback Hatchback 2D,"Teaneck, NJ",248000
Sold,54000,2020,Toyota gr supra,"Elizabeth, NJ",9100
Sold,47000,2021,Toyota gr supra 2.0 Coupe 2D,"Newark, NJ",22000
