Contract,Price,Year,Make&Model,Location,Miles
Sold,6500,2008,Infiniti g37 coupe 6 speed s,"Bronx, NY",1100
Sold,6500,2008,Infiniti g37 sport,"Bronx, NY",90000
Sold,9000,2008,Infiniti g37,"Brooklyn, NY",97000
Sold,26000,2011,Infiniti g37 XS,"South Ozone Park, NY",81000
Sold,5499,2008,Infiniti g37,"Brooklyn, NY",120000
Sold,6500,2009,Infiniti g37 convertible,"Cranford, NJ",143000
Sold,6500,2010,Infiniti g37,"Jamaica, NY",123000
Sold,8500,2013,Infiniti g37,"Jersey City, NJ",97000
Sold,3499,2009,Infiniti g37,"New York, NY",141000
