Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,3500,2018,Nissan kicks SV Sport Utility 4D,"Philadelphia, PA",47000,A
Sold,13000,2018,Nissan kicks SV Sport Utility 4D,"Brentwood, NY",38000,C
Sold,19597,2020,Nissan kicks SR Sport Utility 4D,"Harrisonburg, VA",34000,D
