Contract,Price,Year,Make&Model,Location,Miles
Pending,5300,1995,Mercedes-Benz sl-class SL 500 Roadster 2D,"West Hempstead, NY",101000
Sold,5500,2003,Mercedes-Benz sl-class SL 500 Roadster 2D,"Brooklyn, NY",147000
Sold,10500,1999,Mercedes-Benz sl-class SL 500 Roadster 2D,"Hillsdale, NJ",49000
Sold,2500,1981,Mercedes-Benz sl,"Elmont, NY",77000
Sold,4500,1995,Mercedes-Benz sl-class SL 500 Roadster 2D,"Staten Island, NY",188000
Sold,9000,1997,Mercedes-Benz sl-class SL 500 Roadster 2D,"Closter, NJ",77000
Sold,8500,2005,Mercedes-Benz sl-class SL 500 Roadster 2D,"Deer Park, NY",75000
Sold,30000,1999,Mercedes-Benz sl-class SL 500 Roadster 2D,"Smithtown, NY",35000
