Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,2000,2002,Volvo v70,"Deer Park, NY",164000,A
Sold,1900,2008,Volvo v70 3.2 Wagon 4D,"Monroe, NJ",159000,A
