Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,42999,2023,Mercedes-Benz glb 250,"Secaucus, NJ",9000,F
Sold,30000,2020,Mercedes-Benz glb250 4matic,"Clinton, NJ",27000,F
