Contract,Price,Year,Make&Model,Location,Miles
Sold,3500,2006,Mercedes-Benz cls-class CLS 500 Coupe 4D,"Melville, NY",165000
Sold,27000,2014,Mercedes-Benz cls-class CLS 550 4MATIC Coupe 4D,"Middle Village, NY",64000
Sold,4500,2006,Mercedes-Benz cls-class CLS 500 Coupe 4D,"Lakewood, NJ",107000
Sold,2000,2009,Mercedes-Benz cls-class CLS 550 Coupe 4D,"Melville, NY",120000
