Contract,Price,Year,Make&Model,Location,Miles
Pending,19995,1995,BMW 8 series 840Ci Coupe 2D,"Freeport, NY",76000
Sold,2500,2022,BMW 8 series 840i Convertible 2D,"New York, NY",1500
Sold,3600,1996,BMW 31 8,"Lanham, MD",172000
