Contract,Price,Year,Make&Model,Location,Miles
Sold,2500,1998,Mercedes-Benz clk-class CLK 320 Coupe 2D,"New Rochelle, NY",155000
Sold,3700,2005,Mercedes-Benz clk-class CLK 320 Cabriolet 2D,"New Hyde Park, NY",126000
Sold,4000,2000,Mercedes-Benz clk-class CLK 430 Coupe 2D,"Manchester, NJ",130000
Sold,1800,2002,Mercedes-Benz clk-class CLK 430 Cabriolet 2D,"Bronx, NY",180000
Sold,1500,2001,Mercedes-Benz clk-class CLK 320 Coupe 2D,"Brooklyn, NY",210000
Sold,2500,2001,Mercedes-Benz clk-class CLK 320 Coupe 2D,"Bronx, NY",210000
Sold,5000,2003,Mercedes-Benz clk-class CLK 320 Cabriolet 2D,"Norwalk, CT",97000
Sold,7000,2004,Mercedes-Benz clk-class CLK 500 Coupe 2D,"New City, NY",129000
