Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,3500,2006,Jeep commander Limited Sport Utility 4D,"Middle Village, NY",136000,A
Sold,1000,2006,Jeep commander,"Norwalk, CT",133000,A
Sold,2600,2007,Jeep commander Sport Utility 4D,"Staten Island, NY",140000,A
Sold,4900,2006,Jeep commander Sport Utility 4D,"New York, NY",156000,A
Sold,4600,2008,Jeep commander Sport Utility 4D,"New York, NY",166000,A
Sold,3900,2007,Jeep commander,"Belleville, NJ",193000,A
Sold,2700,2007,Jeep commander Sport Utility 4D,"Bronx, NY",148000,A
