Contract,Price,Year,Make&Model,Location,Miles,Category
Pending,3500,1990,Mitsubishi minicab Sport,"Winsted, CT",60000,A
Sold,6500,1996,Mitsubishi minica Guppy,"Hampton, NH",76000,B
Sold,8800,1996,Mitsubishi minicab mini truck 4x4 kei jdm,"Coatesville, PA",45000,B
