Contract,Price,Year,Make&Model,Location,Miles
Sold,11995,2011,Audi a5 2.0T Quattro Premium Cabriolet 2D,"Brooklyn, NY",61000
Sold,7999,2010,Audi a5 3.2 Quattro Premium Plus Coupe 2D,"Pine Brook, NJ",127000
Sold,12500,2009,Audi a5,"Jersey City, NJ",36000
Sold,5200,2009,Audi a5 3.2 Quattro Coupe 2D,"Metuchen, NJ",163000
Sold,7499,2013,Audi a5 Prestige Cabriolet 2D,"Brooklyn, NY",178000
Sold,30999,2020,Audi a5 Premium Plus Sedan 4D,"Huntington Station, NY",46000
