Contract,Price,Year,Make&Model,Location,Miles
Sold,19950,2021,Mazda cx-30 select AWD,"Brooklyn, NY",43000
Sold,4500,2020,Mazda cx-30,"New York, NY",20000
Sold,29338,2021,Mazda cx-30 None,"Bronx, NY",12000
Sold,25150,2021,Mazda cx-30 Select,"Morristown, NJ",20000
Sold,26533,2023,Mazda cx-30 Select,"Hanover, PA",300
Sold,22500,2021,Mazda cx-30,"Burlington, VT",21000
