Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,3500,2006,Mercedes-Benz cls-class CLS 500 Coupe 4D,"Melville, NY",165000,A
Sold,27000,2014,Mercedes-Benz cls-class CLS 550 4MATIC Coupe 4D,"Middle Village, NY",64000,F
Sold,4500,2006,Mercedes-Benz cls-class CLS 500 Coupe 4D,"Lakewood, NJ",107000,A
Sold,2000,2009,Mercedes-Benz cls-class CLS 550 Coupe 4D,"Melville, NY",120000,A
Sold,2800,2006,Mercedes-Benz cls500 runs and drives good a/c,"Jamaica, NY",125000,A
