Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,13730,2014,Mercedes-Benz cla-class CLA 250 4MATIC Coupe 4D,"East Meadow, NY",95000,C
Sold,14995,2014,Mercedes-Benz cla-class CLA 250 4MATIC Coupe 4D,"Freehold, NJ",103000,C
