Contract,Price,Year,Make&Model,Location,Miles
Sold,3995,1998,Lexus lx 470,"Ocean, NJ",231000
Sold,4995,2004,Lexus lx 470,"Ocean, NJ",172000
Sold,1000,2000,Lexus lx,"North Haledon, NJ",100000
