Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,24000,2015,BMW m4 Coupe 2D,"New Rochelle, NY",91000,E
Sold,5000,2022,BMW m4,"Valley Stream, NY",10000,A
Sold,35000,2015,BMW m4 Coupe 2D,"New Rochelle, NY",80000,F
Sold,43500,2020,BMW x3 m40i,"New York, NY",23000,F
