Contract,Price,Year,Make&Model,Location,Miles,Category
Sold,29985,2018,Mercedes-Benz gls-class,"Hillside, NJ",85000,F
Sold,46995,2017,Mercedes-Benz mercedes-amg gls GLS 63 4MATIC Sport Utility 4D,"Huntington, NY",75000,F
